inchikey,target_domain_macro,class_np,motif_methoxy,motif_prenyl,motif_sugar,motif_combination,mw,logp,tpsa,fsp3,structural_qc_status,median_pchembl,z_potency_equal_mean,z_potency_equal_median,z_potency_record_weighted,n_records,n_targets,n_assays,n_standard_types,standard_types,z_potency,delta_equal_mean_minus_record_weighted,delta_equal_median_minus_equal_mean
MOJZMWJRUKIQGL-XILRTYJMSA-N,Cell Signaling and Survival,Proanthocyanins,0,0,0,Simple,866.7810000000004,4.443900000000016,331.14000000000004,0.2,pass,4.4,-0.91289608641032,-0.91289608641032,-0.9128960864103196,1,1,1,1,IC50,-0.91289608641032,-4.440892098500626e-16,0
MOJZMWJRUKIQGL-XILRTYJMSA-N,General Assays and Safety,Proanthocyanins,0,0,0,Simple,866.7810000000004,4.443900000000016,331.14000000000004,0.2,pass,4.97,-0.270045504971793,-0.270045504971793,-0.2700455049717929,1,1,1,1,IC50,-0.270045504971793,-1.1102230246251565e-16,0
MOJZMWJRUKIQGL-XILRTYJMSA-N,Inflammation and Proteolysis,Proanthocyanins,0,0,0,Simple,866.7810000000004,4.443900000000016,331.14000000000004,0.2,pass,4.5725,-0.595947258760557,-0.595947258760557,-0.5959472587605569,5,4,5,1,IC50,-0.595947258760557,-1.1102230246251565e-16,0
MPHUIXUWWQSYED-MRXNPFEDSA-N,Phenotypic: Cancer and Cells,Isoflavanones,1,0,0,Methoxy,318.28100000000006,1.2749,116.45,0.1875,pass,4.05,-1.41408545445467,-1.41408545445467,-1.41408545445467,1,1,1,1,IC50,-1.41408545445467,0,0
MQFSCAHSIUPLSB-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Flavanones,1,0,0,Methoxy,314.337,3.4189000000000016,53.99000000000001,0.2777777777777778,pass,4.35,-0.871814962076008,-0.871814962076008,-0.8718149620760082,2,2,2,1,IC50,-0.871814962076008,2.220446049250313e-16,0
MSPWKPQQHHCXLR-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,1,0,0,Methoxy,326.30400000000003,3.2059000000000015,67.13000000000001,0.16666666666666666,pass,5,0.30310443807776,0.30310443807776,0.30310443807776033,1,1,1,1,IC50,0.30310443807776,-3.3306690738754696e-16,0
MSTNVJDHQJXVFI-UHFFFAOYSA-N,Cell Signaling and Survival,Flavans,0,1,0,Prenyl,326.392,4.378400000000005,69.92,0.3,pass,4.38,-0.9394111643459,-0.9394111643459,-0.9394111643458998,1,1,1,1,IC50,-0.9394111643459,-2.220446049250313e-16,0
MTCFYYIJIXJCPF-NFJBMHMQSA-N,Inflammation and Proteolysis,Proanthocyanins,0,0,0,Simple,562.5270000000004,3.289400000000003,200.52999999999997,0.2,pass,4.11,-1.16723286846116,-1.16723286846116,-1.1672328684611573,1,1,1,1,IC50,-1.16723286846116,-2.6645352591003757e-15,0
MUYAUELJBWQNDH-UHFFFAOYSA-N,Infectious Diseases,Isoflavones,1,0,0,Methoxy,284.267,2.8798000000000017,79.9,0.0625,pass,5.17,0.317318316168262,0.317318316168262,0.3173183161682622,1,1,1,1,IC50,0.317318316168262,-2.220446049250313e-16,0
MUYAUELJBWQNDH-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,1,0,0,Methoxy,284.267,2.8798000000000017,79.9,0.0625,pass,4.4,-0.781436546679563,-0.781436546679563,-0.7814365466795632,1,1,1,1,IC50,-0.781436546679563,2.220446049250313e-16,0
MVHAAGZZSATGDD-GOSISDBHSA-N,Gene Regulation,Flavans,0,1,0,Prenyl,326.39200000000005,4.378400000000005,69.92,0.3,pass,4.31,-1.18837039976527,-1.18837039976527,-1.188370399765265,2,2,2,1,IC50,-1.18837039976527,-4.884981308350689e-15,0
MVHAAGZZSATGDD-GOSISDBHSA-N,Phenotypic: Cancer and Cells,Flavans,0,1,0,Prenyl,326.39200000000005,4.378400000000005,69.92,0.3,pass,4.29,-0.98026906055174,-0.98026906055174,-0.9802690605517399,1,1,1,1,IC50,-0.98026906055174,-1.1102230246251565e-16,0
MVHAAGZZSATGDD-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Flavans,0,1,0,Prenyl,326.39200000000005,4.378400000000005,69.92,0.3,pass,4.09,-1.34178272213751,-1.34178272213751,-1.341782722137515,1,1,1,1,IC50,-1.34178272213751,4.884981308350689e-15,0
MXEIKUWMKSYEII-DETITRACSA-N,Infectious Diseases,Flavanones,0,0,0,Simple,542.4960000000003,4.726900000000008,173.98,0.13333333333333333,pass,4.42,-1.07720083127976,-1.07720083127976,-1.0772008312797576,1,1,1,1,EC50,-1.07720083127976,-2.4424906541753444e-15,0
MXEIKUWMKSYEII-DETITRACSA-N,Phenotypic: Cancer and Cells,Flavanones,0,0,0,Simple,542.4960000000003,4.726900000000008,173.98,0.13333333333333333,pass,4.06,-1.39600977137538,-1.39600977137538,-1.3960097713753816,1,1,1,1,IC50,-1.39600977137538,1.5543122344752192e-15,0
MXKKFADFYXJREN-VCFSXNJSSA-N,General Assays and Safety,Proanthocyanins,0,0,0,Simple,560.5110000000004,3.087900000000003,189.52999999999997,0.2,pass,4.85,-0.441080166134979,-0.441080166134979,-0.4410801661349794,1,1,1,1,IC50,-0.441080166134979,3.885780586188048e-16,0
MXRSYAGBZPTIHM-UHFFFAOYSA-N,Infectious Diseases,Isoflavones,0,1,0,Prenyl,420.4610000000002,5.2697000000000065,100.13000000000002,0.24,pass,4.265000000000001,-1.47410108083221,-1.47410108083221,-1.4741010808322093,2,2,2,2,IC50;Ki,-1.47410108083221,-6.661338147750939e-16,0
MYAHOBWCBIQQLV-UHFFFAOYSA-N,Gene Regulation,2-arylbenzofurans,1,0,0,Methoxy,300.266,3.0377,100.13000000000001,0.0625,pass,7.37,2.30781556472337,2.30781556472337,2.307815564723369,1,1,1,1,IC50,2.30781556472337,8.881784197001252e-16,0
MYAHOBWCBIQQLV-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,2-arylbenzofurans,1,0,0,Methoxy,300.266,3.0377,100.13000000000001,0.0625,pass,5.26,0.17619767267894,0.17619767267894,0.1761976726789403,1,1,1,1,EC50,0.17619767267894,-3.0531133177191805e-16,0
MYKDNKGHXHALEF-SJIVMEQQSA-N,Cell Signaling and Survival,Chalcones,0,1,0,Prenyl,646.7360000000003,8.041500000000008,155.51999999999998,0.2,pass,5.05,-0.0511560535039848,-0.0511560535039848,-0.05115605350398482,4,4,4,1,IC50,-0.0511560535039848,2.0816681711721685e-17,0
MYKDNKGHXHALEF-SJIVMEQQSA-N,Phenotypic: Cancer and Cells,Chalcones,0,1,0,Prenyl,646.7360000000003,8.041500000000008,155.51999999999998,0.2,pass,5.11,0.501936951949937,0.501936951949937,0.501936951949937,1,1,1,1,IC50,0.501936951949937,0,0
MYOQMGSQVOTIII-LVXARBLLSA-N,General Assays and Safety,Pterocarpan,0,1,0,Prenyl,472.5810000000003,6.8790000000000076,57.150000000000006,0.4,pass,5.35,0.271564255378297,0.271564255378297,0.27156425537829704,1,1,1,1,IC50,0.271564255378297,-5.551115123125783e-17,0
MYQAATJJIDGOMQ-AYPBNUJASA-N,General Assays and Safety,Rotenoids,1,1,0,Methoxy+Prenyl,426.4210000000002,1.7797,103.68000000000002,0.34782608695652173,pass,5.42,0.371334474390156,0.371334474390156,0.37133447439015616,1,1,1,1,IC50,0.371334474390156,-1.6653345369377348e-16,0
MYQAATJJIDGOMQ-AYPBNUJASA-N,Phenotypic: Cancer and Cells,Rotenoids,1,1,0,Methoxy+Prenyl,426.4210000000002,1.7797,103.68000000000002,0.34782608695652173,pass,6.7,3.37597056155685,3.37597056155685,3.375970561556846,1,1,1,1,IC50,3.37597056155685,3.9968028886505635e-15,0
MZHFFPDKHDLFKQ-RMKNXTFCSA-N,Phenotypic: Cancer and Cells,Chalcones,1,0,0,Methoxy,330.3360000000001,3.019700000000001,85.22000000000001,0.16666666666666666,pass,4.03,-1.45023682061325,-1.45023682061325,-1.4502368206132468,1,1,1,1,IC50,-1.45023682061325,-3.3306690738754696e-15,0
NCHZAFAGBAEJJJ-BAYITLGHSA-N,General Assays and Safety,Chalcones,0,1,0,Prenyl,408.4940000000001,4.905500000000006,97.99000000000001,0.24,pass,6.04,1.25501355706662,1.25501355706662,1.2550135570666192,1,1,1,1,IC50,1.25501355706662,8.881784197001252e-16,0
NCHZAFAGBAEJJJ-BAYITLGHSA-N,Infectious Diseases,Chalcones,0,1,0,Prenyl,408.4940000000001,4.905500000000006,97.99000000000001,0.24,pass,4.68,-0.449907944149021,-0.460478410674112,-0.20775123278753313,5,4,5,3,IC50;Kd;Ki,-0.449907944149021,-0.2421567113614879,-0.010570466525090971
NCHZAFAGBAEJJJ-BAYITLGHSA-N,Inflammation and Proteolysis,Chalcones,0,1,0,Prenyl,408.4940000000001,4.905500000000006,97.99000000000001,0.24,pass,5.335,0.345901989664759,0.345901989664759,0.3459019896647586,4,4,4,1,IC50,0.345901989664759,3.885780586188048e-16,0
NCHZAFAGBAEJJJ-BAYITLGHSA-N,Phenotypic: Cancer and Cells,Chalcones,0,1,0,Prenyl,408.4940000000001,4.905500000000006,97.99000000000001,0.24,pass,4.71,-0.221090371221613,-0.221090371221613,-0.22109037122161312,1,1,1,1,IC50,-0.221090371221613,1.1102230246251565e-16,0
NCRSCUAICIRLHP-DRGXBFSJSA-N,Cell Signaling and Survival,Flavanones,1,1,0,Methoxy+Prenyl,420.5050000000002,5.910900000000006,75.99000000000001,0.2692307692307692,pass,4.67,-0.554942534279996,-0.554942534279996,-0.5549425342799962,1,1,1,1,IC50,-0.554942534279996,2.220446049250313e-16,0
NCWLTPKGFNPAMP-UHFFFAOYSA-N,Inflammation and Proteolysis,Rotenoids,0,0,0,Simple,328.276,2.26852,120.36000000000001,0.11764705882352941,pass,4.62,-0.537274682629143,-0.537274682629143,-0.5372746826291434,1,1,1,1,IC50,-0.537274682629143,3.3306690738754696e-16,0
NCWLTPKGFNPAMP-UHFFFAOYSA-N,Neuroscience Targets,Rotenoids,0,0,0,Simple,328.276,2.26852,120.36000000000001,0.11764705882352941,pass,5.25,0.415528091984357,0.415528091984357,0.4155280919843574,1,1,1,1,IC50,0.415528091984357,-4.440892098500626e-16,0
NEIURIYDQMKXIG-QHCPKHFHSA-N,Cell Signaling and Survival,Flavanones,0,1,0,Prenyl,390.4790000000001,5.791600000000005,55.760000000000005,0.32,pass,5.3,0.28028242069076,0.28028242069076,0.2802824206907596,1,1,1,1,IC50,0.28028242069076,3.885780586188048e-16,0
NFPQQYQGNDMPGF-UHFFFAOYSA-N,Metabolic Enzymes,Chalcones,0,0,0,Simple,526.4970000000002,5.379900000000007,168.66000000000003,0.06666666666666667,pass,5.9350000000000005,0.8687592892479835,0.8687592892479835,0.8687592892479854,2,2,2,2,IC50;Ki,0.8687592892479835,-1.887379141862766e-15,0
NGGYSPUAKQMTNP-UHFFFAOYSA-N,Metabolic Enzymes,Pterocarpan,0,0,0,Simple,322.3600000000001,4.2150000000000025,58.92,0.2,pass,5.12,-0.103128985451541,-0.103128985451541,-0.1031289854515412,1,1,1,1,IC50,-0.103128985451541,1.942890293094024e-16,0
NGGYSPUAKQMTNP-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Pterocarpan,0,0,0,Simple,322.3600000000001,4.2150000000000025,58.92,0.2,pass,5.02,0.339255804236337,0.339255804236337,0.339255804236337,1,1,1,1,IC50,0.339255804236337,0,0
NGQVFILFHVPLFE-UHFFFAOYSA-N,Cell Signaling and Survival,Rotenoids,1,0,0,Methoxy,392.40700000000015,4.553800000000004,67.13000000000001,0.2608695652173913,pass,5.92,1.10224983669373,1.10224983669373,1.102249836693726,1,1,1,1,IC50,1.10224983669373,3.9968028886505635e-15,0
NGQVFILFHVPLFE-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Rotenoids,1,0,0,Methoxy,392.40700000000015,4.553800000000004,67.13000000000001,0.2608695652173913,pass,6.25,2.56256482298885,2.56256482298885,2.5625648229888522,5,5,5,1,IC50,2.56256482298885,-2.220446049250313e-15,0
NGWYJYHAFLMHNW-UHFFFAOYSA-N,Metabolic Enzymes,Chalcones,0,0,0,Simple,274.228,1.5746,115.06000000000002,0,pass,5.76,0.504870179974709,0.504870179974709,0.5048701799747086,1,1,1,1,Ki,0.504870179974709,3.3306690738754696e-16,0
NIJHLDLKJBWHOF-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,1,1,0,Methoxy+Prenyl,398.4110000000002,4.102700000000004,109.36000000000001,0.22727272727272727,pass,4.72,-0.203014688142325,-0.203014688142325,-0.20301468814232476,1,1,1,1,IC50,-0.203014688142325,-2.498001805406602e-16,0
NIZFPXZQERMCLE-KVFWHIKKSA-N,Metabolic Enzymes,Chalcones,0,0,1,Sugar,550.5130000000003,-1.3625000000000003,215.82999999999998,0.4230769230769231,pass,6.25,1.37546656483175,1.37546656483175,1.3754665648317477,1,1,1,1,IC50,1.37546656483175,2.220446049250313e-15,0
NJHJXXLBWQXMRO-CZUORRHYSA-N,Metabolic Enzymes,Flavan-3-ols,1,0,0,Methoxy,304.298,1.8491000000000004,99.38000000000001,0.25,pass,5.1,-0.129298818199919,-0.129298818199919,-0.1292988181999186,1,1,1,1,IC50,-0.129298818199919,-4.163336342344337e-16,0
NJIYMLLTXNGJHV-REZTVBANSA-N,General Assays and Safety,Chalcones,0,1,0,Prenyl,410.51000000000005,5.559700000000007,97.99000000000001,0.32,pass,4.29,-1.23924191822985,-1.23924191822985,-1.2392419182298484,1,1,1,1,IC50,-1.23924191822985,-1.5543122344752192e-15,0
NKPORGOKKIBGPG-LSDHHAIUSA-N,Metabolic Enzymes,Dihydroflavonols,1,0,0,Methoxy,334.28000000000003,1.1948999999999999,136.68,0.1875,pass,7.05,2.42225987476682,2.42225987476682,2.4222598747668194,1,1,1,1,IC50,2.42225987476682,4.440892098500626e-16,0
NKWZCXSFJQEDSE-IBGZPJMESA-N,Metabolic Enzymes,Flavans,1,1,0,Methoxy+Prenyl,356.4180000000001,4.387000000000003,79.15,0.3333333333333333,pass,6.09,1.16610790284473,1.16610790284473,1.1661079028447332,1,1,1,1,IC50,1.16610790284473,-3.1086244689504383e-15,0
NLTOTZSPOYWSSP-IBGZPJMESA-N,Cell Signaling and Survival,Flavanones,0,1,0,Prenyl,324.37600000000003,4.313000000000004,66.76,0.25,pass,4.54,-0.727290540861263,-0.727290540861263,-0.7272905408612631,1,1,1,1,IC50,-0.727290540861263,1.1102230246251565e-16,0
NLTOTZSPOYWSSP-IBGZPJMESA-N,General Assays and Safety,Flavanones,0,1,0,Prenyl,324.37600000000003,4.313000000000004,66.76,0.25,pass,5.7,0.770415350437591,0.770415350437591,0.7704153504375914,1,1,1,1,IC50,0.770415350437591,-3.3306690738754696e-16,0
NLTOTZSPOYWSSP-IBGZPJMESA-N,Metabolic Enzymes,Flavanones,0,1,0,Prenyl,324.37600000000003,4.313000000000004,66.76,0.25,pass,4.39,-1.05832788076729,-1.05832788076729,-1.058327880767295,1,1,1,1,IC50,-1.05832788076729,4.884981308350689e-15,0
NLTOTZSPOYWSSP-UHFFFAOYSA-N,Metabolic Enzymes,Flavanones,0,1,0,Prenyl,324.37600000000003,4.313000000000004,66.76,0.25,pass,4.39,-1.05832788076729,-1.05832788076729,-1.058327880767295,3,1,3,1,IC50,-1.05832788076729,4.884981308350689e-15,0
NMANELLSWUVZNL-XVNBXDOJSA-N,Metabolic Enzymes,Chalcones,0,0,0,Simple,256.257,2.699500000000001,77.76,0,pass,5.27,0.0931447601612841,0.0931447601612841,0.09314476016128409,1,1,1,1,IC50,0.0931447601612841,1.3877787807814457e-17,0
NMANELLSWUVZNL-XVNBXDOJSA-N,Neuroscience Targets,Chalcones,0,0,0,Simple,256.257,2.699500000000001,77.76,0,pass,4.425,-1.03357887010541,-1.03357887010541,-1.03357887010541,2,1,2,1,EC50,-1.03357887010541,0,0
NPDBZFZFFJSOFA-VMPITWQZSA-N,Infectious Diseases,Chalcones,1,0,0,Methoxy,366.4130000000001,4.4897000000000045,64.99000000000001,0.22727272727272727,pass,4.92,-0.132221911369415,-0.132221911369415,-0.13222191136941452,1,1,1,1,IC50,-0.132221911369415,-4.718447854656915e-16,0
NPDBZFZFFJSOFA-VMPITWQZSA-N,Inflammation and Proteolysis,Chalcones,1,0,0,Methoxy,366.4130000000001,4.4897000000000045,64.99000000000001,0.22727272727272727,pass,5.1,0.0556271393303988,0.0556271393303988,0.055627139330398756,1,1,1,1,IC50,0.0556271393303988,4.163336342344337e-17,0
NPYOKEDYJXYSTA-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,1,0,0,Methoxy,408.4060000000002,4.390100000000005,76.36000000000001,0.2608695652173913,pass,5.1,0.483861268870647,0.483861268870647,0.483861268870647,1,1,1,1,IC50,0.483861268870647,0,0
NQIJCWMTBNAWNQ-NYYWCZLTSA-N,Phenotypic: Cancer and Cells,Isoflavones,1,1,0,Methoxy+Prenyl,414.41000000000014,3.075100000000003,129.59,0.22727272727272727,pass,4.66,-0.311468786618056,-0.311468786618056,-0.3114687866180565,1,1,1,1,IC50,-0.311468786618056,4.996003610813204e-16,0
NRDMATSOBGRQDO-IAGOWNOFSA-N,Phenotypic: Cancer and Cells,Flavandiols (Leucoanthocyanidins),0,0,0,Simple,302.32599999999996,2.1514999999999995,79.15,0.29411764705882354,pass,4.48,-0.636831082045253,-0.636831082045253,-0.6368310820452532,1,1,1,1,IC50,-0.636831082045253,2.220446049250313e-16,0
NSEWTSAADLNHNH-LSBOWGMISA-N,General Assays and Safety,Proanthocyanins,0,0,0,Simple,576.5100000000003,2.7935000000000016,209.75999999999996,0.2,pass,4.75,-0.583609050437634,-0.583609050437634,-0.5836090504376342,1,1,1,1,IC50,-0.583609050437634,2.220446049250313e-16,0
NSEWTSAADLNHNH-LSBOWGMISA-N,Infectious Diseases,Proanthocyanins,0,0,0,Simple,576.5100000000003,2.7935000000000016,209.75999999999996,0.2,pass,5.14,0.420092541716874,0.420092541716874,0.4200925417168736,2,2,2,1,EC50,0.420092541716874,3.885780586188048e-16,0
NSEWTSAADLNHNH-LSBOWGMISA-N,Inflammation and Proteolysis,Proanthocyanins,0,0,0,Simple,576.5100000000003,2.7935000000000016,209.75999999999996,0.2,pass,4.94,-0.142006801322781,-0.142006801322781,-0.14200680132278123,1,1,1,1,IC50,-0.142006801322781,2.220446049250313e-16,0
NSEWTSAADLNHNH-TXZJYACMSA-N,Cell Signaling and Survival,Proanthocyanins,0,0,0,Simple,576.5100000000003,2.7935000000000016,209.75999999999996,0.2,pass,5.827500000000001,0.4999182851892375,0.4999182851892375,0.4935242616072424,3,3,3,2,EC50;Kd,0.4999182851892375,0.00639402358199509,0
NSEWTSAADLNHNH-TXZJYACMSA-N,General Assays and Safety,Proanthocyanins,0,0,0,Simple,576.5100000000003,2.7935000000000016,209.75999999999996,0.2,pass,4.83,-0.46958594299551,-0.46958594299551,-0.4695859429955099,1,1,1,1,IC50,-0.46958594299551,-1.1102230246251565e-16,0
NSEWTSAADLNHNH-TXZJYACMSA-N,Inflammation and Proteolysis,Proanthocyanins,0,0,0,Simple,576.5100000000003,2.7935000000000016,209.75999999999996,0.2,pass,4.24,-1.00665529168045,-1.00665529168045,-1.0066552916804479,1,1,1,1,IC50,-1.00665529168045,-2.220446049250313e-15,0
NSEWTSAADLNHNH-TXZJYACMSA-N,Phenotypic: Cancer and Cells,Proanthocyanins,0,0,0,Simple,576.5100000000003,2.7935000000000016,209.75999999999996,0.2,pass,4.6,-0.41992288509379,-0.41992288509379,-0.4199228850937898,3,1,3,1,IC50,-0.41992288509379,-2.220446049250313e-16,0
NSGZYFCJQNNTFB-UHFFFAOYSA-N,General Assays and Safety,Flavanones,1,1,0,Methoxy+Prenyl,370.4010000000001,4.027200000000003,96.22000000000001,0.2857142857142857,pass,5,0.26134588340282,0.26134588340282,0.2613458834028204,1,1,1,1,EC50,0.26134588340282,-3.885780586188048e-16,0
NSRJSISNDPOJOP-BBRMVZONSA-N,Inflammation and Proteolysis,Pterocarpan,1,0,0,Methoxy,270.284,3.0105000000000013,47.92,0.25,pass,4.08,-1.20428923233363,-1.20428923233363,-1.204289232333629,1,1,1,1,IC50,-1.20428923233363,-1.1102230246251565e-15,0
NSRJSISNDPOJOP-CZUORRHYSA-N,Phenotypic: Cancer and Cells,Pterocarpan,1,0,0,Methoxy,270.284,3.0105000000000013,47.92,0.25,pass,4.55,-0.510301300490233,-0.510301300490233,-0.5103013004902331,6,4,6,1,IC50,-0.510301300490233,1.1102230246251565e-16,0
NTMAFGPMRMTODT-BIJDMMQYSA-N,Infectious Diseases,Chalcones,1,0,0,Methoxy,538.5960000000002,6.804200000000007,86.61000000000001,0.21212121212121213,pass,5.455,0.829794175561214,0.829794175561214,0.8297941755612138,3,2,3,1,IC50,0.829794175561214,2.220446049250313e-16,0
NTMZAWZAUXOLLI-LVXARBLLSA-N,General Assays and Safety,Pterocarpan,0,1,0,Prenyl,472.58100000000024,6.8790000000000076,57.150000000000006,0.4,pass,5.43,0.385587362820421,0.385587362820421,0.3855873628204214,1,1,1,1,IC50,0.385587362820421,-3.885780586188048e-16,0
NUGRQNBDTZWXTP-UHFFFAOYSA-N,Metabolic Enzymes,Isoflavones,0,0,0,Simple,298.25000000000006,2.5999000000000008,89.13000000000001,0.0625,pass,4.31,-1.19058937964185,-1.19058937964185,-1.190589379641851,9,5,9,1,Ki,-1.19058937964185,8.881784197001252e-16,0
NUNFZNIXYWTZMW-LLVKDONJSA-N,Phenotypic: Cancer and Cells,Isoflavanones,1,0,0,Methoxy,302.326,2.8337000000000017,68.15,0.29411764705882354,pass,4.74,-0.166863321983746,-0.166863321983746,-0.16686332198374645,6,4,6,1,IC50,-0.166863321983746,4.440892098500626e-16,0
NUOVQYNGOFQMCJ-QBHOUYDASA-N,Gene Regulation,Flavanones,0,1,0,Prenyl,476.6130000000003,6.190500000000008,75.99000000000001,0.43333333333333335,pass,6.11,-5.70920084339712e-4,-5.70920084339712e-4,-5.709200843397121e-4,1,1,1,1,EC50,-5.70920084339712e-4,1.0842021724855044e-19,0
NVXSIKNLZGNCDG-XLQFRCBESA-N,Phenotypic: Cancer and Cells,Flavanones,0,0,0,Simple,472.4930000000003,4.168800000000004,113.29000000000002,0.21428571428571427,pass,5.14,0.556164001187802,0.556164001187802,0.5561640011878021,3,3,3,1,IC50,0.556164001187802,-1.1102230246251565e-16,0
NXBYIJSAISXPKJ-WEVVVXLNSA-N,Metabolic Enzymes,Chalcones,0,1,0,Prenyl,340.37500000000006,3.9138000000000033,97.99000000000001,0.15,pass,5.42,0.289418505774111,0.289418505774111,0.28941850577411055,7,6,7,1,IC50,0.289418505774111,4.440892098500626e-16,0
NXBYIJSAISXPKJ-WEVVVXLNSA-N,Phenotypic: Cancer and Cells,Chalcones,0,1,0,Prenyl,340.37500000000006,3.9138000000000033,97.99000000000001,0.15,pass,4.515,-0.573566191267744,-0.573566191267744,-0.573566191267744,2,1,2,1,IC50,-0.573566191267744,0,0
NYCBUBKYUALZIH-UWVJOHFNSA-N,Cell Signaling and Survival,Aurones,0,1,0,Prenyl,338.3590000000001,3.928300000000003,86.99000000000001,0.15,pass,5.365,0.366456423981394,0.366456423981394,0.36645642398139366,2,1,2,1,IC50,0.366456423981394,3.3306690738754696e-16,0
NYGYGFOLOACYGB-NKUGMWFWSA-N,Infectious Diseases,Chalcones,1,1,0,Methoxy+Prenyl,422.52100000000013,5.208500000000006,86.99000000000001,0.2692307692307692,pass,4.66,-0.8440376406094781,-0.8440376406094781,-0.8440376406094783,2,2,2,2,IC50;Ki,-0.8440376406094781,2.220446049250313e-16,0
NYSZJNUIVUBQMM-BQYQJAHWSA-N,Infectious Diseases,Chalcones,1,0,0,Methoxy,270.284,3.0025000000000013,66.75999999999999,0.0625,pass,5.1,0.191447052457712,0.191447052457712,0.1914470524577122,1,1,1,1,IC50,0.191447052457712,-1.942890293094024e-16,0
NYSZJNUIVUBQMM-BQYQJAHWSA-N,Metabolic Enzymes,Chalcones,1,0,0,Methoxy,270.284,3.0025000000000013,66.75999999999999,0.0625,pass,4.63,-0.744289887786773,-0.744289887786773,-0.7442898877867731,1,1,1,1,IC50,-0.744289887786773,1.1102230246251565e-16,0
NYSZJNUIVUBQMM-BQYQJAHWSA-N,Phenotypic: Cancer and Cells,Chalcones,1,0,0,Methoxy,270.284,3.0025000000000013,66.75999999999999,0.0625,pass,5.81,1.76723476750015,1.76723476750015,1.7672347675001472,6,4,6,1,IC50,1.76723476750015,2.886579864025407e-15,0
NYSZJNUIVUBQMM-BQYQJAHWSA-N,Transporters and Ion Channels,Chalcones,1,0,0,Methoxy,270.284,3.0025000000000013,66.75999999999999,0.0625,pass,7.415,2.50802835461429,2.50802835461429,2.5080283546142934,2,1,2,1,IC50,2.50802835461429,-3.552713678800501e-15,0
NZFNGIZKDZCAKF-SANMLTNESA-N,General Assays and Safety,Flavanones,0,1,0,Prenyl,492.61200000000025,6.741600000000008,107.22000000000001,0.36666666666666664,pass,5.11,-0.0705050669480747,-0.0705050669480747,-0.0705050669480747,1,1,1,1,IC50,-0.0705050669480747,0,0
OAAPAFSEMHJNTF-BJMVGYQFSA-N,General Assays and Safety,Chalcones,1,0,0,Methoxy,284.311,3.305500000000002,55.760000000000005,0.11764705882352941,pass,4.8,-0.512344608286307,-0.512344608286307,-0.5123446082863068,1,1,1,1,IC50,-0.512344608286307,-2.220446049250313e-16,0
OAAPAFSEMHJNTF-BJMVGYQFSA-N,Neuroscience Targets,Chalcones,1,0,0,Methoxy,284.311,3.305500000000002,55.760000000000005,0.11764705882352941,pass,5.08,0.132594016563956,0.132594016563956,0.13259401656395553,1,1,1,1,IC50,0.132594016563956,4.718447854656915e-16,0
OAAPAFSEMHJNTF-BJMVGYQFSA-N,Phenotypic: Cancer and Cells,Chalcones,1,0,0,Methoxy,284.311,3.305500000000002,55.760000000000005,0.11764705882352941,pass,4.36,-0.853739278996718,-0.853739278996718,-0.8537392789967182,2,2,2,1,IC50,-0.853739278996718,2.220446049250313e-16,0
OAAPAFSEMHJNTF-BJMVGYQFSA-N,Transporters and Ion Channels,Chalcones,1,0,0,Methoxy,284.311,3.305500000000002,55.760000000000005,0.11764705882352941,pass,5.52,0.347371009972198,0.347371009972198,0.3473710099721976,2,1,2,1,IC50,0.347371009972198,3.885780586188048e-16,0
