inchikey,target_domain_macro,n_standard_types,standard_types,n_records,n_targets,n_assays,z_potency_equal_mean,z_potency_equal_median,z_potency_record_weighted,delta_equal_mean_minus_record_weighted,delta_equal_median_minus_equal_mean
OMQADRGFMLGFJF-MNPJBKLOSA-N,Inflammation and Proteolysis,1,IC50,1,1,1,-0.0802461948686624,-0.0802461948686624,-0.08024619486866241,1.3877787807814457e-17,0
OMWKLHZQLGFNOZ-JINQPTGOSA-N,Inflammation and Proteolysis,1,IC50,1,1,1,1.73551563488244,1.73551563488244,1.7355156348824368,3.3306690738754696e-15,0
ONCAJIQSAVIIRM-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,EC50,1,1,1,0.196703916684586,0.196703916684586,0.19670391668458592,8.326672684688674e-17,0
ONLZHAOKMQJPIC-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,EC50,1,1,1,-1.00291135764566,-1.00291135764566,-1.0029113576456552,-4.884981308350689e-15,0
OOAXWUFECWLVEQ-IZZNHLLZSA-N,Cell Signaling and Survival,1,IC50,1,1,1,-0.541684995312207,-0.541684995312207,-0.5416849953122067,-3.3306690738754696e-16,0
OOAXWUFECWLVEQ-IZZNHLLZSA-N,Infectious Diseases,2,IC50;Ki,3,3,3,0.3535071688157005,0.3535071688157005,0.31447180428096033,0.03903536453474016,0
OPQNVODKGMOOPC-ZJVGCZFCSA-N,Infectious Diseases,1,IC50,1,1,1,-0.240111565978456,-0.240111565978456,-0.24011156597845626,2.498001805406602e-16,0
OQHDHVCMAOKOKY-HNNXBMFYSA-N,Infectious Diseases,1,IC50,1,1,1,0.0296125705441488,0.0296125705441488,0.029612570544148842,-4.163336342344337e-17,0
OQHDHVCMAOKOKY-HNNXBMFYSA-N,Phenotypic: Cancer and Cells,1,IC50,3,3,3,-0.600679715886677,-0.600679715886677,-0.6006797158866766,-4.440892098500626e-16,0
OQPMMZXQSPMSJV-FQEVSTJZSA-N,General Assays and Safety,1,IC50,1,1,1,-0.868666819042945,-0.868666819042945,-0.8686668190429451,1.1102230246251565e-16,0
ORDAZKGHSNRHTD-UXHICEINSA-N,Cell Signaling and Survival,1,IC50,4,3,4,0.890129213209089,0.890129213209089,0.8901292132090892,-2.220446049250313e-16,0
ORDAZKGHSNRHTD-UXHICEINSA-N,General Assays and Safety,1,IC50,1,1,1,4.0058210241078704,4.0058210241078704,4.005821024107866,4.440892098500626e-15,0
ORDAZKGHSNRHTD-UXHICEINSA-N,Metabolic Enzymes,1,AC50,4,4,4,0.0176583662423043,0.0176583662423043,0.017658366242304293,6.938893903907228e-18,0
ORDAZKGHSNRHTD-UXHICEINSA-N,Phenotypic: Cancer and Cells,1,IC50,11,8,11,0.754996515059979,0.754996515059979,0.7549965150599788,2.220446049250313e-16,0
ORJDDOBAOGKRJV-AWEZNQCLSA-N,Inflammation and Proteolysis,1,IC50,1,1,1,-0.969598927807977,-0.969598927807977,-0.9695989278079773,3.3306690738754696e-16,0
ORJDDOBAOGKRJV-AWEZNQCLSA-N,Phenotypic: Cancer and Cells,1,IC50,3,3,3,-1.39600977137538,-1.39600977137538,-1.3960097713753816,1.5543122344752192e-15,0
ORJDDOBAOGKRJV-AWEZNQCLSA-N,Transporters and Ion Channels,1,IC50,2,1,2,-0.496368533581971,-0.496368533581971,-0.4963685335819707,-3.3306690738754696e-16,0
ORJDDOBAOGKRJV-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,5,2,5,-0.41992288509379,-0.41992288509379,-0.4199228850937898,-2.220446049250313e-16,0
ORXQGKIUCDPEAJ-YRNVUSSQSA-N,Cell Signaling and Survival,1,IC50,2,2,2,-0.356079449763149,-0.356079449763149,-0.35607944976314904,5.551115123125783e-17,0
ORXQGKIUCDPEAJ-YRNVUSSQSA-N,General Assays and Safety,1,IC50,3,2,3,0.499610470262546,0.499610470262546,0.49961047026254574,2.7755575615628914e-16,0
ORXQGKIUCDPEAJ-YRNVUSSQSA-N,Infectious Diseases,1,IC50,2,1,2,-0.24910237052921,-0.24910237052921,-0.24910237052920958,-4.163336342344337e-16,0
ORXQGKIUCDPEAJ-YRNVUSSQSA-N,Inflammation and Proteolysis,1,IC50,2,1,2,0.685585325162414,0.685585325162414,0.6855853251624137,3.3306690738754696e-16,0
ORXQGKIUCDPEAJ-YRNVUSSQSA-N,Metabolic Enzymes,1,IC50,2,2,2,-0.338657480186932,-0.338657480186932,-0.33865748018693204,5.551115123125783e-17,0
ORXQGKIUCDPEAJ-YRNVUSSQSA-N,Phenotypic: Cancer and Cells,1,IC50,26,16,26,0.275990913458828,0.275990913458828,0.27599091345882776,2.220446049250313e-16,0
ORXQGKIUCDPEAJ-YRNVUSSQSA-N,Transporters and Ion Channels,1,IC50,1,1,1,0.267557809906263,0.267557809906263,0.2675578099062634,-3.885780586188048e-16,0
OSGRVFMXDBIYIM-HHHXNRCGSA-N,Infectious Diseases,1,IC50,1,1,1,-0.186166738673936,-0.186166738673936,-0.18616673867393618,1.942890293094024e-16,0
OWGUBYRKZATRIT-QPJJXVBHSA-N,General Assays and Safety,1,IC50,1,1,1,-0.711885046310024,-0.711885046310024,-0.7118850463100238,-2.220446049250313e-16,0
OWGUBYRKZATRIT-QPJJXVBHSA-N,Infectious Diseases,1,IC50,1,1,1,-0.3480012205875,-0.3480012205875,-0.34800122058749955,-4.440892098500626e-16,0
OWGUBYRKZATRIT-QPJJXVBHSA-N,Phenotypic: Cancer and Cells,1,IC50,3,2,3,-0.41992288509379,-0.41992288509379,-0.4199228850937898,-2.220446049250313e-16,0
OWVFKLIUBOKWCT-UHFFFAOYSA-N,Cell Signaling and Survival,1,IC50,1,1,1,0.373085193465288,0.373085193465288,0.3730851934652884,-3.885780586188048e-16,0
OYSKBZHHLYECLU-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.347620152776635,-0.347620152776635,-0.34762015277663477,-2.220446049250313e-16,0
OYSSHUWICGHBOU-KGVSQERTSA-N,Metabolic Enzymes,1,IC50,1,1,1,0.904409575360965,0.904409575360965,0.904409575360965,0,0
OZEVXMDBOINMTC-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-1.45023682061325,-1.45023682061325,-1.4502368206132468,-3.3306690738754696e-15,0
OZHIKCIPCFAOPM-MZNNUVDVSA-N,Metabolic Enzymes,1,IC50,3,2,3,-1.04524296439311,-1.04524296439311,-1.0452429643931056,-4.440892098500626e-15,0
OZVILOLUKCJYAQ-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,3,3,3,-1.34178272213751,-1.34178272213751,-1.3417827221375151,5.10702591327572e-15,0
PAAJONLTKBLVPE-UHFFFAOYSA-N,Infectious Diseases,1,IC50,3,2,3,-0.118735704543284,-0.118735704543284,-0.11873570454328371,-2.914335439641036e-16,0
PACBGANPVNHGNP-RUDMXATFSA-N,Gene Regulation,1,IC50,1,1,1,0.422617250538321,0.422617250538321,0.4226172505383212,-2.220446049250313e-16,0
PACBGANPVNHGNP-RUDMXATFSA-N,Infectious Diseases,2,EC50;IC50,4,3,4,-0.9198188596582815,-0.9198188596582815,-1.034902392729354,0.11508353307107244,0
PACBGANPVNHGNP-RUDMXATFSA-N,Inflammation and Proteolysis,1,IC50,1,1,1,-0.351992863266787,-0.351992863266787,-0.3519928632667869,-1.1102230246251565e-16,0
PACBGANPVNHGNP-RUDMXATFSA-N,Metabolic Enzymes,2,IC50;Ki,4,4,4,-0.4973586020847715,-0.4973586020847715,-0.3787532920132869,-0.11860531007148462,0
PACBGANPVNHGNP-RUDMXATFSA-N,Phenotypic: Cancer and Cells,1,IC50,19,10,19,-0.844701437457074,-0.844701437457074,-0.8447014374570742,1.1102230246251565e-16,0
PADQINQHPQKXNL-LSDHHAIUSA-N,Metabolic Enzymes,2,IC50;Ki,2,2,2,-1.25363765714724,-1.25363765714724,-1.2536376571472427,2.6645352591003757e-15,0
PADQINQHPQKXNL-LSDHHAIUSA-N,Neuroscience Targets,1,IC50,1,1,1,-1.6149399786797,-1.6149399786797,-1.6149399786797038,3.774758283725532e-15,0
PADQINQHPQKXNL-LSDHHAIUSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-1.3598584052168,-1.3598584052168,-1.3598584052168032,3.3306690738754696e-15,0
PAILWWPOJHGXTM-FQEVSTJZSA-N,General Assays and Safety,1,IC50,1,1,1,0.357081585959891,0.357081585959891,0.3570815859598909,5.551115123125783e-17,0
PBYRKMXDROOXMU-KCXYZFMFSA-N,Inflammation and Proteolysis,1,IC50,3,3,3,-0.179063165195253,-0.179063165195253,-0.17906316519525292,-8.326672684688674e-17,0
PCNCQAWYRGWMFH-QFIPXVFZSA-N,Neuroscience Targets,1,IC50,1,1,1,-0.766137752418498,-0.766137752418498,-0.766137752418498,0,0
PCNCQAWYRGWMFH-UHFFFAOYSA-N,Metabolic Enzymes,1,IC50,2,2,2,0.806272702554553,0.806272702554553,0.8062727025545529,1.1102230246251565e-16,0
PCWHSSLCNUSQJY-UHFFFAOYSA-N,Infectious Diseases,1,IC50,2,2,2,-0.446900070645788,-0.446900070645788,-0.4469000706457879,-1.1102230246251565e-16,0
PCWHSSLCNUSQJY-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,2,2,2,-0.727209497441698,-0.727209497441698,-0.7272094974416982,1.1102230246251565e-16,0
PDTJZCUQXSFLDW-FQEVSTJZSA-N,Metabolic Enzymes,2,IC50;Ki,4,2,4,-0.7240484339034725,-0.7240484339034725,-0.7240484339034726,1.1102230246251565e-16,0
PEALLWJXGZSLMC-NDEPHWFRSA-N,General Assays and Safety,1,IC50,1,1,1,1.21225489177582,1.21225489177582,1.2122548917758222,-2.220446049250313e-15,0
PEKZTKWPHQWTIM-KPKJPENVSA-N,Cell Signaling and Survival,1,IC50,1,1,1,-0.528427456344416,-0.528427456344416,-0.528427456344416,0,0
PENVZGWIOSIDJF-UHFFFAOYSA-N,General Assays and Safety,1,IC50,1,1,1,-1.51004679840489,-1.51004679840489,-1.5100467984048942,4.218847493575595e-15,0
PFTAWBLQPZVEMU-DZGCQCFKSA-N,Cell Signaling and Survival,1,Kd,2,1,2,-0.169273314944807,-0.169273314944807,-0.16927331494480713,1.3877787807814457e-16,0
PFTAWBLQPZVEMU-DZGCQCFKSA-N,General Assays and Safety,2,EC50;IC50,9,5,9,-0.9188718053108175,-0.9188718053108175,-0.45857144683018025,-0.4603003584806372,0
PFTAWBLQPZVEMU-DZGCQCFKSA-N,Infectious Diseases,2,IC50;Ki,10,6,9,0.151363168919865,0.151363168919865,-0.6365310992785789,0.7878942681984439,0
PFTAWBLQPZVEMU-DZGCQCFKSA-N,Inflammation and Proteolysis,2,IC50;Kd,10,8,10,-0.7680340530199394,-0.7680340530199394,-0.8834456838163003,0.11541163079636085,0
PFTAWBLQPZVEMU-DZGCQCFKSA-N,Metabolic Enzymes,1,IC50,3,2,3,0.70813582974814,0.70813582974814,0.7081358297481396,4.440892098500626e-16,0
PFTAWBLQPZVEMU-DZGCQCFKSA-N,Neuroscience Targets,2,EC50;IC50,8,7,8,-0.8917865716844875,-0.8917865716844875,-0.8486362654393307,-0.04315030624515681,0
PFTAWBLQPZVEMU-DZGCQCFKSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.456074251252367,-0.456074251252367,-0.4560742512523665,-4.996003610813204e-16,0
PFTAWBLQPZVEMU-HIFRSBDPSA-N,General Assays and Safety,1,IC50,1,1,1,1.35478377607848,1.35478377607848,1.3547837760784782,1.7763568394002505e-15,0
PFTAWBLQPZVEMU-HIFRSBDPSA-N,Inflammation and Proteolysis,2,IC50;Kd,3,2,3,-0.399012433585968,-0.399012433585968,-0.3318720714344753,-0.06714036215149272,0
PFTAWBLQPZVEMU-HIFRSBDPSA-N,Metabolic Enzymes,1,IC50,1,1,1,-1.21534687725756,-1.21534687725756,-1.2153468772575557,-4.218847493575595e-15,0
PFTAWBLQPZVEMU-HIFRSBDPSA-N,Neuroscience Targets,1,IC50,1,1,1,-0.799424114232664,-0.799424114232664,-0.7994241142326638,-2.220446049250313e-16,0
PFTAWBLQPZVEMU-UHFFFAOYSA-N,General Assays and Safety,1,IC50,2,2,2,0.20029981322697,0.20029981322697,0.20029981322696966,3.3306690738754696e-16,0
PFTAWBLQPZVEMU-UHFFFAOYSA-N,Metabolic Enzymes,1,Ki,13,13,13,0.00207872436428096,0.00207872436428096,0.002078724364280956,3.903127820947816e-18,0
PFTAWBLQPZVEMU-UKRRQHHQSA-N,Cell Signaling and Survival,2,EC50;IC50,4,4,4,-0.033320857109639945,-0.033320857109639945,0.5079494118564614,-0.5412702689661013,0
PFTAWBLQPZVEMU-UKRRQHHQSA-N,Gene Regulation,1,IC50,2,2,2,-0.0743895777468273,-0.0743895777468273,-0.07438957774682727,-4.163336342344337e-17,0
PFTAWBLQPZVEMU-UKRRQHHQSA-N,General Assays and Safety,2,EC50;IC50,8,5,8,0.32007579800699804,0.32007579800699804,-0.33630850568107873,0.6563843036880768,0
PFTAWBLQPZVEMU-UKRRQHHQSA-N,Infectious Diseases,3,IC50;Kd;Ki,4,4,4,0.887066240532147,1.50410451686773,1.0413258096160412,-0.15425956908389415,0.6170382763355831
PFTAWBLQPZVEMU-UKRRQHHQSA-N,Inflammation and Proteolysis,2,IC50;Kd,4,3,4,-0.0053025385352289955,-0.0053025385352289955,0.09941351624060966,-0.10471605477583866,0
PFTAWBLQPZVEMU-UKRRQHHQSA-N,Metabolic Enzymes,2,AC50;IC50,2,2,2,-2.047904681006247,-2.047904681006247,-2.0479046810062447,-2.220446049250313e-15,0
PFTAWBLQPZVEMU-UKRRQHHQSA-N,Neuroscience Targets,1,IC50,6,4,6,0.548673539241017,0.548673539241017,0.5486735392410174,-3.3306690738754696e-16,0
PFTAWBLQPZVEMU-UKRRQHHQSA-N,Phenotypic: Cancer and Cells,1,EC50,1,1,1,-0.203167841425495,-0.203167841425495,-0.20316784142549507,8.326672684688674e-17,0
PFTAWBLQPZVEMU-ZFWWWQNUSA-N,Infectious Diseases,1,IC50,1,1,1,0.119520616051684,0.119520616051684,0.11952061605168388,1.249000902703301e-16,0
PFTAWBLQPZVEMU-ZFWWWQNUSA-N,Inflammation and Proteolysis,2,IC50;Kd,3,2,3,-0.0373413521009555,-0.0373413521009555,0.05335006461514449,-0.09069141671609998,0
PFTAWBLQPZVEMU-ZFWWWQNUSA-N,Neuroscience Targets,1,IC50,2,1,1,-0.674600257429545,-0.674600257429545,-0.6746002574295449,-1.1102230246251565e-16,0
PFTAWBLQPZVEMU-ZFWWWQNUSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.528376983569521,-0.528376983569521,-0.5283769835695215,4.440892098500626e-16,0
PFTQIVMILQKDQN-PEBXRYMYSA-N,Infectious Diseases,2,IC50;Ki,2,2,2,-0.7786342248354154,-0.7786342248354154,-0.7786342248354148,-6.661338147750939e-16,0
PIAPWPAWQGDOMN-SXAWMYDMSA-N,Inflammation and Proteolysis,1,IC50,1,1,1,1.43906472390267,1.43906472390267,1.4390647239026653,4.6629367034256575e-15,0
PIAPWPAWQGDOMN-SXAWMYDMSA-N,Metabolic Enzymes,1,IC50,3,3,3,0.917494491735154,0.917494491735154,0.9174944917351543,-3.3306690738754696e-16,0
PMFICSJNAUBMIQ-QRQCRPRQSA-N,Infectious Diseases,2,IC50;Ki,2,2,2,-0.38312542932946947,-0.38312542932946947,-0.38312542932946914,-3.3306690738754696e-16,0
PMFICSJNAUBMIQ-QRQCRPRQSA-N,Neuroscience Targets,1,IC50,1,1,1,-0.949212742396406,-0.949212742396406,-0.9492127423964057,-2.220446049250313e-16,0
PMKNILHJZILHLN-AGBQBWRISA-N,Infectious Diseases,2,IC50;Ki,2,2,2,-0.291629931027547,-0.291629931027547,-0.2916299310275471,1.1102230246251565e-16,0
PMKNILHJZILHLN-AGBQBWRISA-N,Inflammation and Proteolysis,2,IC50;Ki,2,2,2,0.2065913609329362,0.2065913609329362,0.2065913609329363,-1.1102230246251565e-16,0
PMKNILHJZILHLN-AGBQBWRISA-N,Neuroscience Targets,2,IC50;Ki,2,2,2,-0.6596217772159475,-0.6596217772159475,-0.6596217772159475,0,0
PMKNILHJZILHLN-AGBQBWRISA-N,Phenotypic: Cancer and Cells,2,EC50;IC50,2,2,2,-0.30694968055562805,-0.30694968055562805,-0.306949680555628,-5.551115123125783e-17,0
PMQBKFKEJGCJIK-KRWDZBQOSA-N,Cell Signaling and Survival,1,IC50,1,1,1,-1.42994010615412,-1.42994010615412,-1.4299401061541215,1.5543122344752192e-15,0
PMSZSXKBGUQXFG-UHFFFAOYSA-N,Inflammation and Proteolysis,1,IC50,2,2,2,-0.185239225840665,-0.185239225840665,-0.1852392258406647,-2.7755575615628914e-16,0
PNIFOHGQPKXLJE-SDQBBNPISA-N,Infectious Diseases,1,EC50,1,1,1,-0.0374137666987634,-0.0374137666987634,-0.03741376669876336,-4.163336342344337e-17,0
PNIFOHGQPKXLJE-SDQBBNPISA-N,Neuroscience Targets,2,IC50;Ki,4,4,4,-0.203978824645717,-0.203978824645717,-0.20397882464571696,-5.551115123125783e-17,0
POVCYOFRCMBMKD-XMSQKQJNSA-N,Infectious Diseases,3,EC50;IC50;Ki,5,4,5,-0.538980862310272,-0.803973902629438,-0.4859822542464379,-0.05299860806383411,-0.26499304031916604
PRJFEGMPMYRWIX-MXIXYQCPSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,0.845374930456422,0.845374930456422,0.8453749304564221,-1.1102230246251565e-16,0
PRXFJZAFWLXJLQ-BZLDTDGYSA-N,General Assays and Safety,1,IC50,1,1,1,0.770415350437591,0.770415350437591,0.7704153504375914,-3.3306690738754696e-16,0
PRXFJZAFWLXJLQ-BZLDTDGYSA-N,Inflammation and Proteolysis,1,IC50,2,1,2,-0.741084683927736,-0.741084683927736,-0.7410846839277362,2.220446049250313e-16,0
PSEBCAMYGWGJMH-UHFFFAOYSA-N,Cell Signaling and Survival,2,IC50;Ki,2,2,2,-0.10401288429522848,-0.10401288429522848,-0.10401288429522854,5.551115123125783e-17,0
PSEBCAMYGWGJMH-UHFFFAOYSA-N,Infectious Diseases,2,IC50;Ki,2,2,2,2.414962941510415,2.414962941510415,2.414962941510411,3.9968028886505635e-15,0
PSJNLMVDUBCKQD-VBKZILBWSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.437998568173078,-0.437998568173078,-0.43799856817307814,1.6653345369377348e-16,0
PTLQMLWEJRHXDU-VHIARPGFSA-N,Phenotypic: Cancer and Cells,1,IC50,9,6,9,1.70396987672264,1.70396987672264,1.703969876722638,1.9984014443252818e-15,0
PTLYOYNZZDSYSJ-XYOKQWHBSA-N,General Assays and Safety,1,IC50,1,1,1,0.656392242995467,0.656392242995467,0.656392242995467,0,0
PTLYOYNZZDSYSJ-XYOKQWHBSA-N,Infectious Diseases,1,IC50,1,1,1,-0.383964438790513,-0.383964438790513,-0.38396443879051295,-5.551115123125783e-17,0
PWAACAMQKVIVPZ-UHFFFAOYSA-N,Infectious Diseases,1,IC50,2,2,2,-0.905431102734218,-0.905431102734218,-0.905431102734218,0,0
PXFKYAIDSYKIJA-DLBCFTNOSA-N,Cell Signaling and Survival,1,IC50,4,4,4,0.339941346045813,0.339941346045813,0.3399413460458135,-4.996003610813204e-16,0
PXFKYAIDSYKIJA-DLBCFTNOSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,1.13458585972504,1.13458585972504,1.1345858597250422,-2.220446049250313e-15,0
PXSWSGDFRGTMGP-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,EC50,2,1,2,0.483791332763617,0.483791332763617,0.48379133276361735,-3.3306690738754696e-16,0
PYJFTGHETRNBQP-QOTSWMAJSA-N,Phenotypic: Cancer and Cells,1,IC50,2,2,2,-0.0222578573494364,-0.0222578573494364,-0.022257857349436434,3.469446951953614e-17,0
PYRZRPSTTNKOCS-MSOLQXFVSA-N,Metabolic Enzymes,1,IC50,1,1,1,3.42979843557933,3.42979843557933,3.4297984355793267,3.1086244689504383e-15,0
PYVPKOSKOWDDSV-UHFFFAOYSA-N,Cell Signaling and Survival,1,IC50,1,1,1,-0.714033001893474,-0.714033001893474,-0.7140330018934736,-3.3306690738754696e-16,0
QBLQLKNOKUHRCH-UHFFFAOYSA-N,Inflammation and Proteolysis,1,IC50,2,2,2,-0.339640741975962,-0.339640741975962,-0.3396407419759623,2.7755575615628914e-16,0
QBLQLKNOKUHRCH-UHFFFAOYSA-N,Metabolic Enzymes,1,IC50,2,1,2,0.0473475528516257,0.0473475528516257,0.04734755285162567,3.469446951953614e-17,0
QBLQLKNOKUHRCH-ZDUSSCGKSA-N,Infectious Diseases,2,IC50;Ki,2,2,2,-0.109904075267553,-0.109904075267553,-0.10990407526755315,1.5265566588595902e-16,0
QBLQLKNOKUHRCH-ZDUSSCGKSA-N,Metabolic Enzymes,1,IC50,2,2,2,0.832442535302929,0.832442535302929,0.8324425353029291,-1.1102230246251565e-16,0
QDSRQILTOUZIGL-ACCUITESSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-1.17910157442392,-1.17910157442392,-1.1791015744239166,-3.3306690738754696e-15,0
QDSRQILTOUZIGL-ACCUITESSA-N,Transporters and Ion Channels,1,IC50,1,1,1,-0.610387390819021,-0.610387390819021,-0.6103873908190212,1.1102230246251565e-16,0
QEJAXMORBPLKCL-DLBZAZTESA-N,Infectious Diseases,1,IC50,2,1,2,1.88171830799938,1.88171830799938,1.8817183079993776,2.4424906541753444e-15,0
QFUCSEIKNTUPPA-GOSISDBHSA-N,Cell Signaling and Survival,1,IC50,2,1,2,4.62875520212581,4.62875520212581,4.628755202125807,3.552713678800501e-15,0
QFUCSEIKNTUPPA-GOSISDBHSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,0.248877388839894,0.248877388839894,0.24887738883989366,3.3306690738754696e-16,0
QFUCSEIKNTUPPA-UHFFFAOYSA-N,Cell Signaling and Survival,1,IC50,2,1,2,2.64012435695734,2.64012435695734,2.6401243569573403,-4.440892098500626e-16,0
QFUCSEIKNTUPPA-UHFFFAOYSA-N,General Assays and Safety,1,EC50,2,1,2,0.668434415843864,0.668434415843864,0.6684344158438638,2.220446049250313e-16,0
QFUCSEIKNTUPPA-UHFFFAOYSA-N,Metabolic Enzymes,1,IC50,1,1,1,0.446437502264371,0.446437502264371,0.44643750226437146,-4.440892098500626e-16,0
QFUCSEIKNTUPPA-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,2,1,2,-0.221090371221613,-0.221090371221613,-0.22109037122161312,1.1102230246251565e-16,0
QFWXEYRQNKRQDH-UHFFFAOYSA-N,Inflammation and Proteolysis,1,IC50,1,1,1,-0.179063165195253,-0.179063165195253,-0.17906316519525295,-5.551115123125783e-17,0
QGPHRCQDTPCIQI-KXBFYZLASA-N,Phenotypic: Cancer and Cells,1,IC50,6,6,6,-0.41992288509379,-0.41992288509379,-0.4199228850937898,-2.220446049250313e-16,0
QIWOFDHUQPJCJF-LSDHHAIUSA-N,Inflammation and Proteolysis,1,IC50,1,1,1,-1.09312014071621,-1.09312014071621,-1.0931201407162148,4.6629367034256575e-15,0
QJCKCZSARZRFFO-OILXWVNISA-N,General Assays and Safety,1,IC50,1,1,1,1.61133576782326,1.61133576782326,1.6113357678232574,2.6645352591003757e-15,0
QJKMIJNRNRLQSS-WEVVVXLNSA-N,Gene Regulation,1,IC50,1,1,1,-1.14266862245169,-1.14266862245169,-1.1426686224516882,-1.7763568394002505e-15,0
QJKMIJNRNRLQSS-WEVVVXLNSA-N,General Assays and Safety,1,IC50,1,1,1,-1.60981701741675,-1.60981701741675,-1.6098170174167519,1.7763568394002505e-15,0
QJKMIJNRNRLQSS-WEVVVXLNSA-N,Infectious Diseases,1,IC50,2,2,2,-1.04029317099552,-1.04029317099552,-1.0402931709955214,1.3322676295501878e-15,0
QJKMIJNRNRLQSS-WEVVVXLNSA-N,Inflammation and Proteolysis,1,IC50,2,2,2,-0.833725593608915,-0.833725593608915,-0.833725593608915,0,0
QJKMIJNRNRLQSS-WEVVVXLNSA-N,Phenotypic: Cancer and Cells,1,IC50,2,2,2,0.212726022681317,0.212726022681317,0.21272602268131693,5.551115123125783e-17,0
QKQLSQLKXBHUSO-CMDGGOBGSA-N,Cell Signaling and Survival,1,IC50,1,1,1,0.518918122110976,0.518918122110976,0.5189181221109763,-3.3306690738754696e-16,0
QKQLSQLKXBHUSO-CMDGGOBGSA-N,Infectious Diseases,1,EC50,1,1,1,0.565662730758213,0.565662730758213,0.5656627307582134,-3.3306690738754696e-16,0
QKQLSQLKXBHUSO-CMDGGOBGSA-N,Phenotypic: Cancer and Cells,1,IC50,15,13,15,0.212726022681317,0.212726022681317,0.21272602268131693,5.551115123125783e-17,0
QKXUXZSVOPLDOD-GCTHYFALSA-N,Infectious Diseases,1,EC50,1,1,1,-0.349349886073062,-0.349349886073062,-0.3493498860730624,3.885780586188048e-16,0
QKYUTKLCEVEMIE-JXFKEZNVSA-N,Cell Signaling and Survival,1,IC50,1,1,1,-0.501912378408837,-0.501912378408837,-0.5019123784088371,1.1102230246251565e-16,0
QNAHIWNQXWCADO-KTICBNGHSA-N,General Assays and Safety,1,IC50,2,1,2,-0.704758602094891,-0.704758602094891,-0.7047586020948912,1.1102230246251565e-16,0
QNDUJCPJQJQOAB-IDRAWEHWSA-N,Infectious Diseases,1,IC50,3,3,3,-0.887449493632711,-0.887449493632711,-0.8874494936327113,3.3306690738754696e-16,0
QNDUJCPJQJQOAB-IDRAWEHWSA-N,Phenotypic: Cancer and Cells,1,IC50,5,4,5,0.999018236630376,0.999018236630376,0.9990182366303764,-3.3306690738754696e-16,0
QNLGNISMYMFVHP-UHFFFAOYSA-N,Cell Signaling and Survival,1,IC50,2,1,2,0.300168729142445,0.300168729142445,0.300168729142445,0,0
QNLGNISMYMFVHP-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,7,6,7,0.623947812735136,0.623947812735136,0.6239478127351358,2.220446049250313e-16,0
QNMYAYDPWHAXCP-FVMDXXJSSA-N,Phenotypic: Cancer and Cells,1,IC50,2,2,2,1.43283463053331,1.43283463053331,1.4328346305333064,3.552713678800501e-15,0
QNPMSYLDWCXEOI-CEMXSPGASA-N,Metabolic Enzymes,1,IC50,1,1,1,0.564201749632067,0.564201749632067,0.5642017496320668,2.220446049250313e-16,0
QPOCKDYYXFOBCM-JKSUJKDBSA-N,Phenotypic: Cancer and Cells,1,IC50,4,4,4,-1.10679884210676,-1.10679884210676,-1.1067988421067616,1.5543122344752192e-15,0
QQFZXERRGYMNKV-UHFFFAOYSA-N,General Assays and Safety,1,IC50,1,1,1,0.471104693402015,0.471104693402015,0.4711046934020153,-2.7755575615628914e-16,0
QQUXNFZAFOMGTQ-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,3,3,3,0.574239684267092,0.574239684267092,0.574239684267092,0,0
QRFZGLTZLZZHCM-NWYMYRDLSA-N,Inflammation and Proteolysis,1,IC50,3,3,3,-0.796669229736443,-0.796669229736443,-0.7966692297364433,2.220446049250313e-16,0
QRGFRUURCOOJEV-UHFFFAOYSA-N,Cell Signaling and Survival,1,IC50,1,1,1,-0.435624683569888,-0.435624683569888,-0.43562468356988837,3.885780586188048e-16,0
QRQAODSINXAOBF-UKTWWWBFSA-N,Infectious Diseases,1,EC50,1,1,1,-0.245371179614961,-0.245371179614961,-0.24537117961496147,4.718447854656915e-16,0
QUAPPCXFYKSDSV-LBPRGKRZSA-N,Phenotypic: Cancer and Cells,1,IC50,6,4,6,-0.926042011313873,-0.926042011313873,-0.9260420113138732,2.220446049250313e-16,0
