resolved_accepted_id,taxonID,scientificName,taxonomicStatus,acceptedNameUsageID,family,genus,taxonRank,taxonomic_status_norm,exact_name_norm,key,match_exact_original,match_canonical_key,included_as_accepted_target,accepted_name_resolved,accepted_family_resolved,accepted_genus_resolved,accepted_rank_resolved
wfo-0000627947,wfo-0000627971,Cryptocarya infectoria,Synonym,wfo-0000627947,Lauraceae,Cryptocarya,species,synonym,cryptocarya infectoria,cryptocarya infectoria,TRUE,TRUE,FALSE,Cryptocarya griffithiana,Lauraceae,Cryptocarya,species
wfo-0000627985,wfo-0000627985,Cryptocarya kurzii,Accepted,,Lauraceae,Cryptocarya,species,accepted,cryptocarya kurzii,cryptocarya kurzii,TRUE,TRUE,TRUE,Cryptocarya kurzii,Lauraceae,Cryptocarya,species
wfo-0000628097,wfo-0000628097,Cryptocarya obovata,Accepted,,Lauraceae,Cryptocarya,species,accepted,cryptocarya obovata,cryptocarya obovata,TRUE,TRUE,TRUE,Cryptocarya obovata,Lauraceae,Cryptocarya,species
wfo-0000628151,wfo-0000628151,Cryptocarya pleurosperma,Accepted,,Lauraceae,Cryptocarya,species,accepted,cryptocarya pleurosperma,cryptocarya pleurosperma,TRUE,TRUE,TRUE,Cryptocarya pleurosperma,Lauraceae,Cryptocarya,species
wfo-0000628187,wfo-0000628187,Cryptocarya rugulosa,Accepted,,Lauraceae,Cryptocarya,species,accepted,cryptocarya rugulosa,cryptocarya rugulosa,TRUE,TRUE,TRUE,Cryptocarya rugulosa,Lauraceae,Cryptocarya,species
wfo-0000628212,wfo-0000628212,Cryptocarya strictifolia,Accepted,,Lauraceae,Cryptocarya,species,accepted,cryptocarya strictifolia,cryptocarya strictifolia,TRUE,TRUE,TRUE,Cryptocarya strictifolia,Lauraceae,Cryptocarya,species
wfo-0000628423,wfo-0000628423,Cryptomeria japonica,Accepted,,Cupressaceae,Cryptomeria,species,accepted,cryptomeria japonica,cryptomeria japonica,TRUE,TRUE,TRUE,Cryptomeria japonica,Cupressaceae,Cryptomeria,species
wfo-0000629123,wfo-0000629123,Cucurbita pepo,Accepted,,Cucurbitaceae,Cucurbita,species,accepted,cucurbita pepo,cucurbita pepo,TRUE,TRUE,TRUE,Cucurbita pepo,Cucurbitaceae,Cucurbita,species
wfo-4000022646,wfo-4000010011,Cudrania,Synonym,wfo-4000022646,Moraceae,Cudrania,genus,synonym,cudrania,cudrania,TRUE,TRUE,FALSE,Maclura,Moraceae,Maclura,genus
wfo-0000448071,wfo-0000629195,Cudrania cochinchinensis,Synonym,wfo-0000448071,Moraceae,Cudrania,species,synonym,cudrania cochinchinensis,cudrania cochinchinensis,TRUE,TRUE,FALSE,Maclura cochinchinensis,Moraceae,Maclura,species
wfo-0000448071,wfo-0000629197,Cudrania fruticosa,Synonym,wfo-0000448071,Moraceae,Cudrania,species,synonym,cudrania fruticosa,cudrania fruticosa,TRUE,TRUE,FALSE,Maclura cochinchinensis,Moraceae,Maclura,species
wfo-0001085025,wfo-0000629212,Cudrania tricuspidata,Synonym,wfo-0001085025,Moraceae,Cudrania,species,synonym,cudrania tricuspidata,cudrania tricuspidata,TRUE,TRUE,FALSE,Maclura tricuspidata,Moraceae,Maclura,species
wfo-0000186158,wfo-0000184201,Cullen corylifolia,Synonym,wfo-0000186158,Fabaceae,Cullen,species,synonym,cullen corylifolia,cullen corylifolia,TRUE,TRUE,FALSE,Cullen corylifolium,Fabaceae,Cullen,species
wfo-0000186158,wfo-0000186158,Cullen corylifolium,Accepted,,Fabaceae,Cullen,species,accepted,cullen corylifolium,cullen corylifolium,TRUE,TRUE,TRUE,Cullen corylifolium,Fabaceae,Cullen,species
,wfo-0000186902,Cullen drupaceum,Unchecked,,Fabaceae,Cullen,species,unchecked,cullen drupaceum,cullen drupaceum,TRUE,TRUE,FALSE,,,,
wfo-0000186161,wfo-0000186161,Cullen plicatum,Accepted,,Fabaceae,Cullen,species,accepted,cullen plicatum,cullen plicatum,TRUE,TRUE,TRUE,Cullen plicatum,Fabaceae,Cullen,species
wfo-0000629277,wfo-0000629277,Cuminum cyminum,Accepted,,Apiaceae,Cuminum,species,accepted,cuminum cyminum,cuminum cyminum,TRUE,TRUE,TRUE,Cuminum cyminum,Apiaceae,Cuminum,species
wfo-4000010044,wfo-4000010044,Cunila,Accepted,,Lamiaceae,Cunila,genus,accepted,cunila,cunila,TRUE,TRUE,TRUE,Cunila,Lamiaceae,Cunila,genus
wfo-4000035314,wfo-1200071203,Cunila,Synonym,wfo-4000035314,Lamiaceae,Cunila,genus,synonym,cunila,cunila,TRUE,TRUE,FALSE,Sideritis,Lamiaceae,Sideritis,genus
wfo-0000629388,wfo-0000629388,Cupania americana,Accepted,,Sapindaceae,Cupania,species,accepted,cupania americana,cupania americana,TRUE,TRUE,TRUE,Cupania americana,Sapindaceae,Cupania,species
wfo-0000629476,wfo-0000629389,Cupania americana,Synonym,wfo-0000629476,Sapindaceae,Cupania,species,synonym,cupania americana,cupania americana,TRUE,TRUE,FALSE,Cupania glabra,Sapindaceae,Cupania,species
wfo-0000629476,wfo-0000629476,Cupania glabra,Accepted,,Sapindaceae,Cupania,species,accepted,cupania glabra,cupania glabra,FALSE,FALSE,TRUE,Cupania glabra,Sapindaceae,Cupania,species
wfo-0000629512,wfo-0000629512,Cupania latifolia,Accepted,,Sapindaceae,Cupania,species,accepted,cupania latifolia,cupania latifolia,TRUE,TRUE,TRUE,Cupania latifolia,Sapindaceae,Cupania,species
wfo-0000630789,wfo-0000630789,Cupressus sempervirens,Accepted,,Cupressaceae,Cupressus,species,accepted,cupressus sempervirens,cupressus sempervirens,TRUE,TRUE,TRUE,Cupressus sempervirens,Cupressaceae,Cupressus,species
wfo-0001296658,wfo-0001296658,Cuscuta reflexa,Accepted,,Convolvulaceae,Cuscuta,species,accepted,cuscuta reflexa,cuscuta reflexa,TRUE,TRUE,TRUE,Cuscuta reflexa,Convolvulaceae,Cuscuta,species
wfo-1000021907,wfo-1000021907,Cyanothamnus bipinnatus,Accepted,,Rutaceae,Cyanothamnus,species,accepted,cyanothamnus bipinnatus,cyanothamnus bipinnatus,FALSE,FALSE,TRUE,Cyanothamnus bipinnatus,Rutaceae,Cyanothamnus,species
wfo-1000021909,wfo-1000021909,Cyanothamnus coerulescens,Accepted,,Rutaceae,Cyanothamnus,species,accepted,cyanothamnus coerulescens,cyanothamnus coerulescens,FALSE,FALSE,TRUE,Cyanothamnus coerulescens,Rutaceae,Cyanothamnus,species
wfo-1000021912,wfo-1000021912,Cyanothamnus inconspicuus,Accepted,,Rutaceae,Cyanothamnus,species,accepted,cyanothamnus inconspicuus,cyanothamnus inconspicuus,FALSE,FALSE,TRUE,Cyanothamnus inconspicuus,Rutaceae,Cyanothamnus,species
wfo-0000631013,wfo-0000631013,Cyanothamnus ramosus,Accepted,,Rutaceae,Cyanothamnus,species,accepted,cyanothamnus ramosus,cyanothamnus ramosus,FALSE,FALSE,TRUE,Cyanothamnus ramosus,Rutaceae,Cyanothamnus,species
wfo-0000051035,wfo-0000051035,Cyanthillium cinereum,Accepted,,Asteraceae,Cyanthillium,species,accepted,cyanthillium cinereum,cyanthillium cinereum,TRUE,TRUE,TRUE,Cyanthillium cinereum,Asteraceae,Cyanthillium,species
wfo-0000367175,wfo-0000367175,Cyathochaeta diandra,Accepted,,Cyperaceae,Cyathochaeta,species,accepted,cyathochaeta diandra,cyathochaeta diandra,TRUE,TRUE,TRUE,Cyathochaeta diandra,Cyperaceae,Cyathochaeta,species
wfo-0000631499,wfo-0000631499,Cycas beddomei,Accepted,,Cycadaceae,Cycas,species,accepted,cycas beddomei,cycas beddomei,TRUE,TRUE,TRUE,Cycas beddomei,Cycadaceae,Cycas,species
wfo-0000631521,wfo-0000631521,Cycas circinalis,Accepted,,Cycadaceae,Cycas,species,accepted,cycas circinalis,cycas circinalis,TRUE,TRUE,TRUE,Cycas circinalis,Cycadaceae,Cycas,species
wfo-0000631639,wfo-0000631639,Cycas revoluta,Accepted,,Cycadaceae,Cycas,species,accepted,cycas revoluta,cycas revoluta,TRUE,TRUE,TRUE,Cycas revoluta,Cycadaceae,Cycas,species
wfo-0000631834,wfo-0000631834,Cyclamen persicum,Accepted,,Primulaceae,Cyclamen,species,accepted,cyclamen persicum,cyclamen persicum,TRUE,TRUE,TRUE,Cyclamen persicum,Primulaceae,Cyclamen,species
wfo-0000174090,wfo-0000174090,Cyclolobium brasiliense,Accepted,,Fabaceae,Cyclolobium,species,accepted,cyclolobium brasiliense,cyclolobium brasiliense,FALSE,FALSE,TRUE,Cyclolobium brasiliense,Fabaceae,Cyclolobium,species
wfo-0000174090,wfo-0000174091,Cyclolobium claussenii,Synonym,wfo-0000174090,Fabaceae,Cyclolobium,species,synonym,cyclolobium claussenii,cyclolobium claussenii,TRUE,TRUE,FALSE,Cyclolobium brasiliense,Fabaceae,Cyclolobium,species
wfo-0000197696,wfo-0000197696,Cyclopia falcata,Accepted,,Fabaceae,Cyclopia,species,accepted,cyclopia falcata,cyclopia falcata,TRUE,TRUE,TRUE,Cyclopia falcata,Fabaceae,Cyclopia,species
wfo-0000197746,wfo-0000197746,Cyclopia intermedia,Accepted,,Fabaceae,Cyclopia,species,accepted,cyclopia intermedia,cyclopia intermedia,TRUE,TRUE,TRUE,Cyclopia intermedia,Fabaceae,Cyclopia,species
wfo-0000197790,wfo-0000197790,Cyclopia meyeriana,Accepted,,Fabaceae,Cyclopia,species,accepted,cyclopia meyeriana,cyclopia meyeriana,FALSE,FALSE,TRUE,Cyclopia meyeriana,Fabaceae,Cyclopia,species
wfo-0000197833,wfo-0000197833,Cyclopia sessiliflora,Accepted,,Fabaceae,Cyclopia,species,accepted,cyclopia sessiliflora,cyclopia sessiliflora,TRUE,TRUE,TRUE,Cyclopia sessiliflora,Fabaceae,Cyclopia,species
wfo-0000197790,wfo-1200022585,Cyclopia sessiliflora,Synonym,wfo-0000197790,Fabaceae,Cyclopia,species,synonym,cyclopia sessiliflora,cyclopia sessiliflora,TRUE,TRUE,FALSE,Cyclopia meyeriana,Fabaceae,Cyclopia,species
wfo-0001125964,wfo-0001117109,Cyclosorus acuminatus,Synonym,wfo-0001125964,Thelypteridaceae,Cyclosorus,species,synonym,cyclosorus acuminatus,cyclosorus acuminatus,FALSE,TRUE,FALSE,Christella acuminata,Thelypteridaceae,Christella,species
wfo-0001125964,wfo-1000074428,Cyclosorus acuminatus,Synonym,wfo-0001125964,Thelypteridaceae,Cyclosorus,species,synonym,cyclosorus acuminatus,cyclosorus acuminatus,FALSE,TRUE,FALSE,Christella acuminata,Thelypteridaceae,Christella,species
wfo-0001110853,wfo-0001110853,Cyclosorus interruptus,Accepted,,Thelypteridaceae,Cyclosorus,species,accepted,cyclosorus interruptus,cyclosorus interruptus,TRUE,TRUE,TRUE,Cyclosorus interruptus,Thelypteridaceae,Cyclosorus,species
wfo-0001110853,wfo-1000074427,Cyclosorus interruptus,Synonym,wfo-0001110853,Thelypteridaceae,Cyclosorus,species,synonym,cyclosorus interruptus,cyclosorus interruptus,TRUE,TRUE,FALSE,Cyclosorus interruptus,Thelypteridaceae,Cyclosorus,species
wfo-0000934157,wfo-0000934157,Cyclotrichium niveum,Accepted,,Lamiaceae,Cyclotrichium,species,accepted,cyclotrichium niveum,cyclotrichium niveum,TRUE,TRUE,TRUE,Cyclotrichium niveum,Lamiaceae,Cyclotrichium,species
wfo-4000010308,wfo-4000010308,Cydonia,Accepted,,Rosaceae,Cydonia,genus,accepted,cydonia,cydonia,TRUE,TRUE,TRUE,Cydonia,Rosaceae,Cydonia,genus
,wfo-1200110200,Cydonia,Unchecked,,,Cydonia,genus,unchecked,cydonia,cydonia,TRUE,TRUE,FALSE,,,,
wfo-0000013358,wfo-0000013358,Cynara cardunculus,Accepted,,Asteraceae,Cynara,species,accepted,cynara cardunculus,cynara cardunculus,TRUE,TRUE,TRUE,Cynara cardunculus,Asteraceae,Cynara,species
wfo-0000070364,wfo-0000070364,Cynara cornigera,Accepted,,Asteraceae,Cynara,species,accepted,cynara cornigera,cynara cornigera,TRUE,TRUE,TRUE,Cynara cornigera,Asteraceae,Cynara,species
wfo-0000068562,wfo-0000068562,Cynara humilis,Accepted,,Asteraceae,Cynara,species,accepted,cynara humilis,cynara humilis,TRUE,TRUE,TRUE,Cynara humilis,Asteraceae,Cynara,species
wfo-0000070364,wfo-0000073094,Cynara humilis,Synonym,wfo-0000070364,Asteraceae,Cynara,species,synonym,cynara humilis,cynara humilis,TRUE,TRUE,FALSE,Cynara cornigera,Asteraceae,Cynara,species
,wfo-0000030437,Cynara humilis,Unchecked,,Asteraceae,Cynara,species,unchecked,cynara humilis,cynara humilis,TRUE,TRUE,FALSE,,,,
,wfo-0000085767,Cynara humilis,Unchecked,,Asteraceae,Cynara,species,unchecked,cynara humilis,cynara humilis,TRUE,TRUE,FALSE,,,,
wfo-0000131895,wfo-0000131895,Cynara scolymus,Accepted,,Asteraceae,Cynara,species,accepted,cynara scolymus,cynara scolymus,TRUE,TRUE,TRUE,Cynara scolymus,Asteraceae,Cynara,species
wfo-0000934734,wfo-0000934734,Cynomorium coccineum,Accepted,,Cynomoriaceae,Cynomorium,species,accepted,cynomorium coccineum,cynomorium coccineum,TRUE,TRUE,TRUE,Cynomorium coccineum,Cynomoriaceae,Cynomorium,species
wfo-4000010449,wfo-4000010449,Cyperus,Accepted,,Cyperaceae,Cyperus,genus,accepted,cyperus,cyperus,TRUE,TRUE,TRUE,Cyperus,Cyperaceae,Cyperus,genus
wfo-0001429153,wfo-0001429153,Cyperus aristulatus,Accepted,,Cyperaceae,Cyperus,species,accepted,cyperus aristulatus,cyperus aristulatus,TRUE,TRUE,TRUE,Cyperus aristulatus,Cyperaceae,Cyperus,species
wfo-0000369295,wfo-0000369295,Cyperus capitatus,Accepted,,Cyperaceae,Cyperus,species,accepted,cyperus capitatus,cyperus capitatus,TRUE,TRUE,TRUE,Cyperus capitatus,Cyperaceae,Cyperus,species
wfo-0000404186,wfo-0000369286,Cyperus capitatus,Synonym,wfo-0000404186,Cyperaceae,Cyperus,species,synonym,cyperus capitatus,cyperus capitatus,TRUE,TRUE,FALSE,Eleocharis geniculata,Cyperaceae,Eleocharis,species
wfo-0000372269,wfo-0000369292,Cyperus capitatus,Synonym,wfo-0000372269,Cyperaceae,Cyperus,species,synonym,cyperus capitatus,cyperus capitatus,TRUE,TRUE,FALSE,Cyperus dubius var. dubius,Cyperaceae,Cyperus,variety
wfo-0000370828,wfo-0000369297,Cyperus capitatus,Synonym,wfo-0000370828,Cyperaceae,Cyperus,species,synonym,cyperus capitatus,cyperus capitatus,TRUE,TRUE,FALSE,Cyperus cuspidatus,Cyperaceae,Cyperus,species
wfo-0000369738,wfo-0000369738,Cyperus compactus,Accepted,,Cyperaceae,Cyperus,species,accepted,cyperus compactus,cyperus compactus,FALSE,FALSE,TRUE,Cyperus compactus,Cyperaceae,Cyperus,species
wfo-0000369890,wfo-0000369890,Cyperus congestus,Accepted,,Cyperaceae,Cyperus,species,accepted,cyperus congestus,cyperus congestus,TRUE,TRUE,TRUE,Cyperus congestus,Cyperaceae,Cyperus,species
wfo-0000369738,wfo-0000369885,Cyperus congestus,Synonym,wfo-0000369738,Cyperaceae,Cyperus,species,synonym,cyperus congestus,cyperus congestus,TRUE,TRUE,FALSE,Cyperus compactus,Cyperaceae,Cyperus,species
wfo-0000369935,wfo-0000369935,Cyperus conglomeratus,Accepted,,Cyperaceae,Cyperus,species,accepted,cyperus conglomeratus,cyperus conglomeratus,TRUE,TRUE,TRUE,Cyperus conglomeratus,Cyperaceae,Cyperus,species
wfo-0000370828,wfo-0000370828,Cyperus cuspidatus,Accepted,,Cyperaceae,Cyperus,species,accepted,cyperus cuspidatus,cyperus cuspidatus,FALSE,FALSE,TRUE,Cyperus cuspidatus,Cyperaceae,Cyperus,species
wfo-0000372269,wfo-0000372269,Cyperus dubius var. dubius,Accepted,,Cyperaceae,Cyperus,variety,accepted,cyperus dubius var. dubius,cyperus dubius var. dubius,FALSE,FALSE,TRUE,Cyperus dubius var. dubius,Cyperaceae,Cyperus,variety
wfo-0000374314,wfo-0000374314,Cyperus gunnii,Accepted,,Cyperaceae,Cyperus,species,accepted,cyperus gunnii,cyperus gunnii,TRUE,TRUE,TRUE,Cyperus gunnii,Cyperaceae,Cyperus,species
wfo-0000375442,wfo-0000375442,Cyperus iria,Accepted,,Cyperaceae,Cyperus,species,accepted,cyperus iria,cyperus iria,TRUE,TRUE,TRUE,Cyperus iria,Cyperaceae,Cyperus,species
wfo-0001339762,wfo-0001339762,Cyperus leptocarpus,Accepted,,Cyperaceae,Cyperus,species,accepted,cyperus leptocarpus,cyperus leptocarpus,TRUE,TRUE,TRUE,Cyperus leptocarpus,Cyperaceae,Cyperus,species
wfo-0000377196,wfo-0000377196,Cyperus longus,Accepted,,Cyperaceae,Cyperus,species,accepted,cyperus longus,cyperus longus,TRUE,TRUE,TRUE,Cyperus longus,Cyperaceae,Cyperus,species
wfo-0000381487,wfo-0000377191,Cyperus longus,Synonym,wfo-0000381487,Cyperaceae,Cyperus,species,synonym,cyperus longus,cyperus longus,TRUE,TRUE,FALSE,Cyperus rotundus,Cyperaceae,Cyperus,species
wfo-0000377263,wfo-1200032921,Cyperus longus prol. preslii,Synonym,wfo-0000377263,Cyperaceae,Cyperus,prole,synonym,cyperus longus prol. preslii,cyperus longus,FALSE,TRUE,FALSE,Cyperus longus subsp. longus,Cyperaceae,Cyperus,subspecies
wfo-0000377263,wfo-0000377263,Cyperus longus subsp. longus,Accepted,,Cyperaceae,Cyperus,subspecies,accepted,cyperus longus subsp. longus,cyperus longus subsp. longus,FALSE,FALSE,TRUE,Cyperus longus subsp. longus,Cyperaceae,Cyperus,subspecies
wfo-0000377752,wfo-0000377752,Cyperus microcephalus,Accepted,,Cyperaceae,Cyperus,species,accepted,cyperus microcephalus,cyperus microcephalus,TRUE,TRUE,TRUE,Cyperus microcephalus,Cyperaceae,Cyperus,species
wfo-0000378892,wfo-0000378892,Cyperus oxycarpus,Accepted,,Cyperaceae,Cyperus,species,accepted,cyperus oxycarpus,cyperus oxycarpus,TRUE,TRUE,TRUE,Cyperus oxycarpus,Cyperaceae,Cyperus,species
wfo-0000384152,wfo-0000380014,Cyperus pluribracteatus,Synonym,wfo-0000384152,Cyperaceae,Cyperus,species,synonym,cyperus pluribracteatus,cyperus pluribracteatus,TRUE,TRUE,FALSE,Cyperus trigonellus,Cyperaceae,Cyperus,species
wfo-0000381487,wfo-0000381487,Cyperus rotundus,Accepted,,Cyperaceae,Cyperus,species,accepted,cyperus rotundus,cyperus rotundus,FALSE,FALSE,TRUE,Cyperus rotundus,Cyperaceae,Cyperus,species
wfo-0000381675,wfo-0000381675,Cyperus rubicundus,Accepted,,Cyperaceae,Cyperus,species,accepted,cyperus rubicundus,cyperus rubicundus,FALSE,FALSE,TRUE,Cyperus rubicundus,Cyperaceae,Cyperus,species
wfo-0000382088,wfo-0000382088,Cyperus scariosus,Accepted,,Cyperaceae,Cyperus,species,accepted,cyperus scariosus,cyperus scariosus,TRUE,TRUE,TRUE,Cyperus scariosus,Cyperaceae,Cyperus,species
wfo-0000381675,wfo-0000383751,Cyperus teneriffae,Synonym,wfo-0000381675,Cyperaceae,Cyperus,species,synonym,cyperus teneriffae,cyperus teneriffae,TRUE,TRUE,FALSE,Cyperus rubicundus,Cyperaceae,Cyperus,species
wfo-0000384152,wfo-0000384152,Cyperus trigonellus,Accepted,,Cyperaceae,Cyperus,species,accepted,cyperus trigonellus,cyperus trigonellus,FALSE,FALSE,TRUE,Cyperus trigonellus,Cyperaceae,Cyperus,species
wfo-0000634523,wfo-0000634523,Cyphostemma digitatum,Accepted,,Vitaceae,Cyphostemma,species,accepted,cyphostemma digitatum,cyphostemma digitatum,TRUE,TRUE,TRUE,Cyphostemma digitatum,Vitaceae,Cyphostemma,species
wfo-4000010593,wfo-4000010593,Cytisophyllum,Accepted,,Fabaceae,Cytisophyllum,genus,accepted,cytisophyllum,cytisophyllum,FALSE,FALSE,TRUE,Cytisophyllum,Fabaceae,Cytisophyllum,genus
wfo-0000213268,wfo-0000213268,Cytisophyllum sessilifolium,Accepted,,Fabaceae,Cytisophyllum,species,accepted,cytisophyllum sessilifolium,cytisophyllum sessilifolium,FALSE,FALSE,TRUE,Cytisophyllum sessilifolium,Fabaceae,Cytisophyllum,species
wfo-4000010595,wfo-4000010595,Cytisus,Accepted,,Fabaceae,Cytisus,genus,accepted,cytisus,cytisus,TRUE,TRUE,TRUE,Cytisus,Fabaceae,Cytisus,genus
wfo-4000010593,wfo-4100000312,Cytisus,Synonym,wfo-4000010593,Fabaceae,Cytisus,genus,synonym,cytisus,cytisus,TRUE,TRUE,FALSE,Cytisophyllum,Fabaceae,Cytisophyllum,genus
wfo-0000213643,wfo-0000214529,Cytisus austriacus,Synonym,wfo-0000213643,Fabaceae,Cytisus,species,synonym,cytisus austriacus,cytisus austriacus,TRUE,TRUE,FALSE,Chamaecytisus austriacus,Fabaceae,Chamaecytisus,species
wfo-0000213652,wfo-0000214543,Cytisus eriocarpus,Synonym,wfo-0000213652,Fabaceae,Cytisus,species,synonym,cytisus eriocarpus,cytisus eriocarpus,TRUE,TRUE,FALSE,Chamaecytisus eriocarpus,Fabaceae,Chamaecytisus,species
wfo-0001445562,wfo-1200023062,Cytisus eriocarpus,Synonym,wfo-0001445562,Fabaceae,Cytisus,species,synonym,cytisus eriocarpus,cytisus eriocarpus,TRUE,TRUE,FALSE,Cytisus striatus subsp. striatus,Fabaceae,Cytisus,subspecies
wfo-0000213656,wfo-0000185468,Cytisus hirsutus,Synonym,wfo-0000213656,Fabaceae,Cytisus,species,synonym,cytisus hirsutus,cytisus hirsutus,TRUE,TRUE,FALSE,Chamaecytisus hirsutus,Fabaceae,Chamaecytisus,species
wfo-0001445143,wfo-1200022598,Cytisus hirsutus,Synonym,wfo-0001445143,Fabaceae,Cytisus,species,synonym,cytisus hirsutus,cytisus hirsutus,TRUE,TRUE,FALSE,Chamaecytisus triflorus subsp. triflorus,Fabaceae,Chamaecytisus,subspecies
wfo-0000213711,wfo-0000213711,Cytisus scoparius,Accepted,,Fabaceae,Cytisus,species,accepted,cytisus scoparius,cytisus scoparius,TRUE,TRUE,TRUE,Cytisus scoparius,Fabaceae,Cytisus,species
wfo-0000213301,wfo-0000213301,Cytisus striatus,Accepted,,Fabaceae,Cytisus,species,accepted,cytisus striatus,cytisus striatus,FALSE,FALSE,TRUE,Cytisus striatus,Fabaceae,Cytisus,species
wfo-0001445562,wfo-0001445562,Cytisus striatus subsp. striatus,Accepted,,Fabaceae,Cytisus,subspecies,accepted,cytisus striatus subsp. striatus,cytisus striatus subsp. striatus,FALSE,FALSE,TRUE,Cytisus striatus subsp. striatus,Fabaceae,Cytisus,subspecies
wfo-0000636634,wfo-0000636634,Dacrycarpus dacrydioides,Accepted,,Podocarpaceae,Dacrycarpus,species,accepted,dacrycarpus dacrydioides,dacrycarpus dacrydioides,TRUE,TRUE,TRUE,Dacrycarpus dacrydioides,Podocarpaceae,Dacrycarpus,species
wfo-0000064103,wfo-0000064103,Dahlia pinnata,Accepted,,Asteraceae,Dahlia,species,accepted,dahlia pinnata,dahlia pinnata,TRUE,TRUE,TRUE,Dahlia pinnata,Asteraceae,Dahlia,species
wfo-0000018447,wfo-0000018447,Dahlia tenuicaulis,Accepted,,Asteraceae,Dahlia,species,accepted,dahlia tenuicaulis,dahlia tenuicaulis,TRUE,TRUE,TRUE,Dahlia tenuicaulis,Asteraceae,Dahlia,species
wfo-0000064103,wfo-0000060106,Dahlia variabilis,Synonym,wfo-0000064103,Asteraceae,Dahlia,species,synonym,dahlia variabilis,dahlia variabilis,TRUE,TRUE,FALSE,Dahlia pinnata,Asteraceae,Dahlia,species
,wfo-0000088092,Dahlia variabilis,Unchecked,,Asteraceae,Dahlia,species,unchecked,dahlia variabilis,dahlia variabilis,TRUE,TRUE,FALSE,,,,
wfo-0001317444,wfo-0001317444,Dahlstedtia araripensis,Accepted,,Fabaceae,Dahlstedtia,species,accepted,dahlstedtia araripensis,dahlstedtia araripensis,FALSE,FALSE,TRUE,Dahlstedtia araripensis,Fabaceae,Dahlstedtia,species
wfo-0000168982,wfo-0000168982,Dahlstedtia pinnata,Accepted,,Fabaceae,Dahlstedtia,species,accepted,dahlstedtia pinnata,dahlstedtia pinnata,TRUE,TRUE,TRUE,Dahlstedtia pinnata,Fabaceae,Dahlstedtia,species
wfo-4000010678,wfo-4000010678,Dalbergia,Accepted,,Fabaceae,Dalbergia,genus,accepted,dalbergia,dalbergia,TRUE,TRUE,TRUE,Dalbergia,Fabaceae,Dalbergia,genus
wfo-0000197964,wfo-0000197964,Dalbergia assamica,Accepted,,Fabaceae,Dalbergia,species,accepted,dalbergia assamica,dalbergia assamica,TRUE,TRUE,TRUE,Dalbergia assamica,Fabaceae,Dalbergia,species
